fpr,tpr
0.0,0.0
0.0,0.00035236081747709656
0.0,0.0008809020436927414
0.0,0.0012332628611698379
0.0,0.0021141649048625794
0.0,0.0028188865398167725
0.0,0.0035236081747709656
0.0,0.003875968992248062
0.0,0.00405214940098661
0.0,0.0047568710359408035
0.0,0.004933051444679351
0.0,0.005990133897110641
0.0,0.006871035940803382
0.0,0.007575757575757576
0.0,0.008456659619450317
0.0,0.008809020436927413
0.0,0.008985200845665961
0.0,0.009337561663143059
0.0,0.009689922480620155
0.0,0.01004228329809725
0.0,0.011099365750528542
0.0,0.011451726568005638
0.0,0.011804087385482734
0.0,0.012156448202959831
0.0,0.0153276955602537
0.0,0.015856236786469344
0.0,0.01937984496124031
0.0,0.019732205778717406
0.0,0.020260747004933053
0.0,0.02061310782241015
0.0,0.025722339675828047
0.0,0.026074700493305146
0.0,0.03259337561663143
0.0,0.03294573643410853
0.0,0.044749823819591264
0.0,0.04510218463706836
0.0,0.04915433403805497
0.0,0.049506694855532066
0.0,0.0919661733615222
0.0,0.0923185341789993
0.0,0.09425651867512333
0.0,0.09460887949260043
0.0,0.10271317829457365
0.0,0.10306553911205074
0.0,0.10359408033826638
0.0,0.10394644115574349
0.0,0.10429880197322058
0.0,0.10465116279069768
0.0,0.11733615221987315
0.0,0.11768851303735024
0.0,0.12033121916842847
0.0,0.12068357998590556
0.0,0.13742071881606766
0.0,0.13777307963354474
0.0,0.18604651162790697
0.0,0.18639887244538408
0.0,0.1952078928823115
0.0,0.19556025369978858
0.0,0.2135306553911205
0.0,0.2138830162085976
0.0,0.21687808315715293
0.0,0.21723044397463
0.0,0.22674418604651161
0.0,0.22709654686398872
0.0,0.23625792811839325
0.0,0.23661028893587033
0.0,0.27219873150105706
0.0,0.2725510923185342
0.0,0.2762508809020437
0.0,0.2766032417195208
0.0,0.284707540521494
0.0,0.28505990133897113
0.0,0.33632840028188865
0.0,0.33668076109936573
0.0,0.34337561663143057
0.0,0.3437279774489077
0.0,0.36874559548978153
9.19793966151582e-05,0.36874559548978153
9.19793966151582e-05,0.4402748414376321
9.19793966151582e-05,0.4406272022551092
9.19793966151582e-05,0.4917195207892882
9.19793966151582e-05,0.49207188160676535
9.19793966151582e-05,0.5116279069767442
0.0001839587932303164,0.5116279069767442
0.0001839587932303164,0.5318886539816773
0.0002759381898454746,0.5318886539816773
0.0002759381898454746,0.5428118393234672
0.0003679175864606328,0.5428118393234672
0.0003679175864606328,0.5835095137420718
0.0003679175864606328,0.583861874559549
0.0003679175864606328,0.6164552501761804
0.000459896983075791,0.6164552501761804
0.000459896983075791,0.616631430584919
0.0005518763796909492,0.616631430584919
0.0005518763796909492,0.6182170542635659
0.0006438557763061074,0.6182170542635659
0.0006438557763061074,0.6317829457364341
0.0007358351729212656,0.6317829457364341
0.0007358351729212656,0.6337209302325582
0.0008278145695364238,0.6337209302325582
0.0008278145695364238,0.6506342494714588
0.000919793966151582,0.6506342494714588
0.000919793966151582,0.657152924594785
0.0010117733627667404,0.657152924594785
0.0010117733627667404,0.6705426356589147
0.0011037527593818985,0.6705426356589147
0.0011037527593818985,0.6737138830162086
0.0011957321559970568,0.6737138830162086
0.0011957321559970568,0.6772374911909795
0.0012877115526122149,0.6772374911909795
0.0012877115526122149,0.6871035940803383
0.0013796909492273732,0.6871035940803383
0.0013796909492273732,0.6996124031007752
0.0014716703458425313,0.6996124031007752
0.0014716703458425313,0.7181113460183227
0.0015636497424576896,0.7181113460183227
0.0015636497424576896,0.7198731501057083
0.0016556291390728477,0.7198731501057083
0.0016556291390728477,0.7251585623678647
0.001747608535688006,0.7251585623678647
0.001747608535688006,0.7362579281183932
0.0019315673289183224,0.7362579281183932
0.0019315673289183224,0.7394291754756871
0.0020235467255334807,0.7394291754756871
0.0020235467255334807,0.741014799154334
0.002115526122148639,0.741014799154334
0.002115526122148639,0.7417195207892883
0.002207505518763797,0.7417195207892883
0.002207505518763797,0.7466525722339676
0.002299484915378955,0.7466525722339676
0.002299484915378955,0.7484143763213531
0.0023914643119941135,0.7484143763213531
0.0023914643119941135,0.7524665257223396
0.0024834437086092716,0.7524665257223396
0.0024834437086092716,0.7535236081747709
0.0025754231052244297,0.7535236081747709
0.0025754231052244297,0.7581042988019733
