fpr,tpr
0.0,0.0
0.0,0.0007117437722419929
0.0,0.002135231316725979
0.0,0.006405693950177936
0.0,0.008540925266903915
0.0,0.010676156583629894
0.0,0.012811387900355872
0.0,0.038434163701067614
0.0,0.0398576512455516
0.0,0.5715302491103202
9.158347834050737e-05,0.5715302491103202
9.158347834050737e-05,0.5822064056939502
0.00018316695668101475,0.5822064056939502
0.00018316695668101475,0.602846975088968
0.0002747504350215221,0.602846975088968
0.0002747504350215221,0.6185053380782918
0.0003663339133620295,0.6185053380782918
0.0003663339133620295,0.6327402135231317
0.00045791739170253685,0.6327402135231317
0.00045791739170253685,0.6640569395017794
0.0005495008700430442,0.6640569395017794
0.0005495008700430442,0.6676156583629893
0.0006410843483835516,0.6676156583629893
0.0006410843483835516,0.6754448398576512
0.000732667826724059,0.6754448398576512
0.000732667826724059,0.6761565836298933
0.0008242513050645664,0.6761565836298933
0.0008242513050645664,0.6825622775800712
0.0009158347834050737,0.6825622775800712
0.0009158347834050737,0.6839857651245551
0.001007418261745581,0.6839857651245551
0.001007418261745581,0.6903914590747331
0.0010990017400860884,0.6903914590747331
0.0010990017400860884,0.695373665480427
0.001190585218426596,0.695373665480427
0.001190585218426596,0.698220640569395
0.0012821686967671032,0.698220640569395
0.0012821686967671032,0.7096085409252669
0.001465335653448118,0.7096085409252669
0.001465335653448118,0.7124555160142348
0.0015569191317886253,0.7124555160142348
0.0015569191317886253,0.7181494661921708
0.0016485026101291328,0.7181494661921708
0.0016485026101291328,0.7195729537366548
0.0018316695668101474,0.7195729537366548
0.0018316695668101474,0.7238434163701067
0.001923253045150655,0.7238434163701067
0.001923253045150655,0.7373665480427046
0.002014836523491162,0.7373665480427046
0.002014836523491162,0.7451957295373666
0.0021064200018316697,0.7451957295373666
0.0021064200018316697,0.7459074733096085
0.0021980034801721768,0.7459074733096085
0.0021980034801721768,0.7523131672597865
0.0022895869585126843,0.7523131672597865
0.0022895869585126843,0.7544483985765125
0.002381170436853192,0.7544483985765125
0.002381170436853192,0.7558718861209964
0.002472753915193699,0.7558718861209964
0.002472753915193699,0.7572953736654804
0.002747504350215221,0.7572953736654804
0.002747504350215221,0.7580071174377224
0.0028390878285557285,0.7580071174377224
0.0028390878285557285,0.7615658362989324
0.002930671306896236,0.7615658362989324
0.002930671306896236,0.7622775800711744
0.003022254785236743,0.7622775800711744
0.003022254785236743,0.7644128113879004
0.0031138382635772506,0.7644128113879004
0.0031138382635772506,0.7658362989323844
0.003205421741917758,0.7658362989323844
0.003205421741917758,0.7665480427046263
0.0033885886985987727,0.7665480427046263
0.0033885886985987727,0.7672597864768683
0.0035717556552797877,0.7672597864768683
0.0035717556552797877,0.7693950177935943
0.0036633391336202948,0.7693950177935943
0.0036633391336202948,0.7729537366548043
0.0037549226119608023,0.7729537366548043
0.0037549226119608023,0.7736654804270463
0.003938089568641817,0.7736654804270463
0.003938089568641817,0.7743772241992882
0.004029673046982324,0.7743772241992882
0.004029673046982324,0.7758007117437722
0.004212840003663339,0.7758007117437722
0.004212840003663339,0.7807829181494662
0.0043960069603443536,0.7807829181494662
0.0043960069603443536,0.7822064056939502
0.0044875904386848615,0.7822064056939502
0.0044875904386848615,0.7836298932384341
0.004579173917025369,0.7836298932384341
0.004579173917025369,0.7857651245551601
0.004670757395365876,0.7857651245551601
0.004670757395365876,0.7879003558718861
0.004762340873706384,0.7879003558718861
0.004762340873706384,0.7921708185053381
0.004853924352046891,0.7921708185053381
0.004853924352046891,0.79288256227758
0.005037091308727906,0.79288256227758
0.005037091308727906,0.795017793594306
0.005128674787068413,0.795017793594306
0.005128674787068413,0.7957295373665481
0.00522025826540892,0.7957295373665481
0.00522025826540892,0.797153024911032
0.005403425222089935,0.797153024911032
0.005403425222089935,0.797864768683274
0.005495008700430442,0.797864768683274
0.005495008700430442,0.8021352313167259
0.00558659217877095,0.8021352313167259
0.00558659217877095,0.802846975088968
0.005678175657111457,0.802846975088968
0.005678175657111457,0.8042704626334519
0.005769759135451964,0.8042704626334519
0.005769759135451964,0.8064056939501779
0.005861342613792472,0.8064056939501779
0.005861342613792472,0.80711743772242
0.005952926092132979,0.80711743772242
0.005952926092132979,0.8092526690391459
0.006044509570473486,0.8092526690391459
0.006044509570473486,0.8106761565836299
0.006410843483835516,0.8106761565836299
0.006410843483835516,0.8163701067615659
0.006502426962176023,0.8163701067615659
0.006502426962176023,0.8170818505338078
0.006594010440516531,0.8170818505338078
0.006594010440516531,0.8192170818505338
0.006868760875538053,0.8192170818505338
0.006868760875538053,0.8199288256227758
0.00696034435387856,0.8199288256227758
0.00696034435387856,0.8206405693950178
0.0070519278322190675,0.8206405693950178
0.0070519278322190675,0.8213523131672598
0.007143511310559575,0.8213523131672598
0.007143511310559575,0.8220640569395018
0.0073266782672405896,0.8220640569395018
0.0073266782672405896,0.8234875444839858
0.0074182617455810975,0.8234875444839858
0.0074182617455810975,0.8241992882562278
0.007509845223921605,0.8241992882562278
0.007509845223921605,0.8263345195729538
0.007601428702262112,0.8263345195729538
0.007601428702262112,0.8313167259786477
0.00769301218060262,0.8313167259786477
0.00769301218060262,0.8334519572953737
0.007876179137283635,0.8334519572953737
0.007876179137283635,0.8348754448398576
0.007967762615624142,0.8348754448398576
0.007967762615624142,0.8362989323843416
0.008059346093964649,0.8362989323843416
0.008059346093964649,0.8370106761565836
0.008150929572305156,0.8370106761565836
0.008150929572305156,0.8384341637010676
0.008334096528986172,0.8384341637010676
0.008334096528986172,0.8412811387900356
0.008608846964007693,0.8412811387900356
0.008608846964007693,0.8419928825622776
0.008792013920688707,0.8419928825622776
0.008792013920688707,0.8455516014234875
0.008883597399029216,0.8455516014234875
0.008883597399029216,0.8462633451957295
0.008975180877369723,0.8462633451957295
0.008975180877369723,0.8469750889679716
0.009158347834050737,0.8469750889679716
0.009158347834050737,0.8476868327402135
0.009341514790731751,0.8476868327402135
0.009341514790731751,0.8519572953736655
0.00943309826907226,0.8519572953736655
0.00943309826907226,0.8548042704626334
0.009707848704093781,0.8548042704626334
0.009707848704093781,0.8555160142348754
0.009891015660774796,0.8555160142348754
0.009891015660774796,0.8562277580071175
0.010074182617455811,0.8562277580071175
0.010074182617455811,0.8576512455516014
0.010165766095796318,0.8576512455516014
0.010165766095796318,0.8583629893238434
0.010257349574136826,0.8583629893238434
0.010257349574136826,0.8590747330960854
0.01044051653081784,0.8590747330960854
0.01044051653081784,0.8597864768683274
0.010532100009158349,0.8597864768683274
0.010532100009158349,0.8604982206405694
0.010715266965839363,0.8604982206405694
0.010715266965839363,0.8612099644128114
0.01080685044417987,0.8612099644128114
0.01080685044417987,0.8640569395017793
